Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response,Accuracy
28,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it,0
29,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,man,1
30,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,chipped,0
31,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,branch,1
32,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,had,1
33,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,very,1
34,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,in,1
35,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,tool,1
36,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,evolution,1
37,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,have,1
38,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,that,0
39,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,could,1
40,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,X,0
41,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,paint,1
42,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,camp,0
43,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,With,1
44,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,the,1
45,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,agreement,0
46,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,women,1
47,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,or,1
48,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,bag,0
49,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-48,X,0
50,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-49,and,1
51,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-50,wood,1
52,1.72628E+12,14/09/2024 00:50:08,1.72628E+12,-4,13/09/2024 20:50:07,127065,4,questionnaire-g515,,40072001,BLIND,11704281,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,END QUESTIONNAIRE,1163583,
1,1.72641E+12,15/09/2024 14:35:41,1.72641E+12,-4,15/09/2024 10:35:51,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,,
2,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,x,0
3,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-2,savoir,0
4,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-3,pour,0
5,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-4,il,0
6,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-5,avec,0
7,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-6,été,0
8,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-7,celles-ci,0
9,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-8,lors de ,0
10,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-9,qui,0
11,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-10,moments,0
12,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-11,de,0
13,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-12,que,0
14,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-13,pêche.,0
15,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-14,x,0
16,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-15,du temps,0
17,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-16,x,0
18,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-17,",",0
19,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-18,et,0
20,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-19,autre,0
21,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-20,façon de,0
22,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-21,des arbres,0
23,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-22,x,0
24,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-23,x,0
25,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-24,une,0
26,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,une noix,0
27,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,x,0
28,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,l'autre,0
29,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,x,0
30,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,morceau de,0
31,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,bâton,0
32,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,x,0
33,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,x,0
34,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,x,0
35,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,x,0
36,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,x,0
37,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,qui a,0
38,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,et,0
39,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,pu,0
40,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,x,0
41,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,déssiner,0
42,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,x,0
43,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,Durant,0
44,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,les,0
45,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,x,0
46,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,temps,0
47,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,sans,0
48,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,x,0
49,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-48,allumait l',0
50,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-49,x,0
51,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-50,.,0
52,1.72641E+12,15/09/2024 14:52:54,1.72641E+12,-4,15/09/2024 10:53:04,127065,4,questionnaire-g515,,40082796,BLIND,11706784,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1349x599,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,END QUESTIONNAIRE,1032931,
1,1.72645E+12,16/09/2024 01:10:47,1.72645E+12,-4,15/09/2024 21:10:46,127065,4,questionnaire-g515,,40087644,BLIND,11707867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,,
2,1.72645E+12,16/09/2024 01:23:47,1.72645E+12,-4,15/09/2024 21:23:46,127065,4,questionnaire-g515,,40087644,BLIND,11707867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,His ,0
3,1.72645E+12,16/09/2024 01:23:47,1.72645E+12,-4,15/09/2024 21:23:46,127065,4,questionnaire-g515,,40087644,BLIND,11707867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-2,information,1
