Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-tpgf,Randomise questionnaire elements?,Question Key,Response,randomiser-7xud,randomiser-5qjw
18,1742597483870,"21/03/2025, 22:51:23",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-17,the,,Bilinguals_group1
19,1742597483870,"21/03/2025, 22:51:23",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-18,the,,Bilinguals_group1
20,1742597483870,"21/03/2025, 22:51:23",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-19,man,,Bilinguals_group1
21,1742597483870,"21/03/2025, 22:51:23",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-20,club,,Bilinguals_group1
22,1742597483870,"21/03/2025, 22:51:23",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-21,dug,,Bilinguals_group1
23,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-22,bone,,Bilinguals_group1
24,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-23,round,,Bilinguals_group1
25,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-24,his,,Bilinguals_group1
26,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-25,materials,,Bilinguals_group1
27,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-26,Two,,Bilinguals_group1
28,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-27,one,,Bilinguals_group1
29,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-28,human,,Bilinguals_group1
30,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-29,sharp,,Bilinguals_group1
31,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-30,stick,,Bilinguals_group1
32,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-31,then,,Bilinguals_group1
33,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-32,dangerously,,Bilinguals_group1
34,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-33,among,,Bilinguals_group1
35,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-34,tool,,Bilinguals_group1
36,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-35,history,,Bilinguals_group1
37,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-36,have,,Bilinguals_group1
38,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-37,doing,,Bilinguals_group1
39,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-38,would,,Bilinguals_group1
40,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-39,f,,Bilinguals_group1
41,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-40,painting,,Bilinguals_group1
42,1742597484095,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-41,cave,,Bilinguals_group1
43,1742597484313,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-42,During,,Bilinguals_group1
44,1742597484313,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-43,numerous,,Bilinguals_group1
45,1742597484313,"21/03/2025, 22:51:24",1742597483321,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-44,home,,Bilinguals_group1
46,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-45,womens,,Bilinguals_group1
47,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-46,or,,Bilinguals_group1
48,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-47,rj,,Bilinguals_group1
49,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-48,would,,Bilinguals_group1
50,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-49,em,,Bilinguals_group1
51,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,cloze-input-50,ek,,Bilinguals_group1
52,1742597484313,"21/03/2025, 22:51:24",1742597483322,-4,"21/03/2025, 18:51:23",127065,6,questionnaire-g515,,44616814,13003684,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 136.0,1280x720,1280x559,,ClozeTask_EN,3,Biling,No,END QUESTIONNAIRE,1446049,,Bilinguals_group1
﻿1,1742957998357,"26/03/2025, 02:59:58",1742957997793,-4,"25/03/2025, 22:59:57",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1528x738,,ClozeTask_EN,3,Biling,No,BEGIN QUESTIONNAIRE,,,Bilinguals_group1
2,1742958882289,"26/03/2025, 03:14:42",1742958881509,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-1,His,,Bilinguals_group1
3,1742958882484,"26/03/2025, 03:14:42",1742958881510,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-2,ways,,Bilinguals_group1
4,1742958882484,"26/03/2025, 03:14:42",1742958881510,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-3,to,,Bilinguals_group1
5,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-4,he,,Bilinguals_group1
6,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-5,on,,Bilinguals_group1
7,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-6,been,,Bilinguals_group1
8,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-7,X,,Bilinguals_group1
9,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-8,throughout,,Bilinguals_group1
10,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-9,X,,Bilinguals_group1
11,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-10,parts,,Bilinguals_group1
12,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-11,of,,Bilinguals_group1
13,1742958882484,"26/03/2025, 03:14:42",1742958881511,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-12,the,,Bilinguals_group1
14,1742958882484,"26/03/2025, 03:14:42",1742958881512,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-13,fishing,,Bilinguals_group1
15,1742958882484,"26/03/2025, 03:14:42",1742958881512,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-14,and,,Bilinguals_group1
16,1742958882484,"26/03/2025, 03:14:42",1742958881512,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-15,of,,Bilinguals_group1
17,1742958882484,"26/03/2025, 03:14:42",1742958881512,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-16,the,,Bilinguals_group1
18,1742958882484,"26/03/2025, 03:14:42",1742958881512,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-17,the,,Bilinguals_group1
19,1742958882484,"26/03/2025, 03:14:42",1742958881512,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-18,the,,Bilinguals_group1
20,1742958882484,"26/03/2025, 03:14:42",1742958881513,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-19,X,,Bilinguals_group1
21,1742958882484,"26/03/2025, 03:14:42",1742958881513,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-20,tool,,Bilinguals_group1
22,1742958882484,"26/03/2025, 03:14:42",1742958881513,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-21,dig,,Bilinguals_group1
23,1742958882642,"26/03/2025, 03:14:42",1742958881513,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-22,bone,,Bilinguals_group1
24,1742958882642,"26/03/2025, 03:14:42",1742958881514,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-23,small,,Bilinguals_group1
25,1742958882642,"26/03/2025, 03:14:42",1742958881514,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-24,a,,Bilinguals_group1
26,1742958882642,"26/03/2025, 03:14:42",1742958881514,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-25,something,,Bilinguals_group1
27,1742958882642,"26/03/2025, 03:14:42",1742958881514,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-26,The,,Bilinguals_group1
28,1742958882642,"26/03/2025, 03:14:42",1742958881514,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-27,it,,Bilinguals_group1
29,1742958882642,"26/03/2025, 03:14:42",1742958881515,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-28,human,,Bilinguals_group1
30,1742958882642,"26/03/2025, 03:14:42",1742958881515,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-29,sharp,,Bilinguals_group1
31,1742958882642,"26/03/2025, 03:14:42",1742958881515,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-30,stick,,Bilinguals_group1
32,1742958882642,"26/03/2025, 03:14:42",1742958881515,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-31,X,,Bilinguals_group1
33,1742958882642,"26/03/2025, 03:14:42",1742958881515,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-32,X,,Bilinguals_group1
34,1742958882642,"26/03/2025, 03:14:42",1742958881516,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-33,amongst,,Bilinguals_group1
35,1742958882642,"26/03/2025, 03:14:42",1742958881516,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-34,object,,Bilinguals_group1
36,1742958882642,"26/03/2025, 03:14:42",1742958881516,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-35,history,,Bilinguals_group1
37,1742958882642,"26/03/2025, 03:14:42",1742958881516,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-36,have,,Bilinguals_group1
38,1742958882642,"26/03/2025, 03:14:42",1742958881517,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-37,that,,Bilinguals_group1
39,1742958882642,"26/03/2025, 03:14:42",1742958881517,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-38,would,,Bilinguals_group1
40,1742958882642,"26/03/2025, 03:14:42",1742958881517,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-39,X,,Bilinguals_group1
41,1742958882642,"26/03/2025, 03:14:42",1742958881517,-4,"25/03/2025, 23:14:41",127065,6,questionnaire-g515,,44722401,13034911,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,1513x738,,ClozeTask_EN,3,Biling,No,cloze-input-40,pin,,Bilinguals_group1
